YearHeader,Station,Purpose,Date,Stlkey,Year,O32_count,O32_weight,U32_weight,U32_count,Effective_skates_hauled,Max_depth_fm,Min_depth_fm,AvgNo_hook_skate,No_skates_hauled,Statarea,Year_Created,Total_halibut_count,Total_net_weight,Lat _Grid_target,Lon_Grid_target,Lat_fished,Lon_fished,Number_Records
1998,5151,Standard grid,1-Jul-98,19980582,1998,268,"8,011",644,78,6.96,43,41,99,7,320,1998,346,"8,655",54.667,-159.867,54 40.03,159 54.10,1
1998,5156,Standard grid,12-Jun-98,19980563,1998,107,"2,751","1,428",204,7.1,40,39,101,7,320,1998,311,"4,179",54.833,-159,54 50.00,158 59.98,1
1998,5014,Standard grid,3-Jul-98,19980413,1998,56,"1,779",263,31,6.82,34,32,98,7,290,1998,87,"2,042",56.167,-155.683,56 10.04,155 40.78,1
1998,3045,Standard grid,3-Jul-98,19980764,1998,105,"1,918",848,108,6.59,88,85,83,8,141,1998,213,"2,766",55.167,-133.717,55 10.07,133 43.00,1
1998,4056,Standard grid,7-Jun-98,19980184,1998,56,"2,465",317,40,6.5,109,102,81,8,200,1998,96,"2,783",59,-140.983,59 00.02,140 59.07,1
1998,5190,Standard grid,22-Jul-98,19980623,1998,364,"11,463",734,83,7.03,46,44,100,7,330,1998,447,"12,197",54.167,-161.85,54 10.00,161 50.95,1
1998,4027,Standard grid,28-Jun-98,19980234,1998,112,"2,737","1,146",145,6.83,96,83,85,8,190,1998,257,"3,883",58.5,-139.383,58 30.02,139 22.98,1
1998,6020,Standard grid,3-Aug-98,19980897,1998,145,"5,833",827,102,6.96,70,63,99,7,"530,169",1998,247,"6,660",53,-169.983,52 59.95,169 59.14,1
1998,5259,Standard grid,14-Aug-98,19981043,1998,97,"3,089",192,25,6.89,65,52,99,7,300,1998,122,"3,281",56.167,-157.183,56 10.09,157 10.95,1
1998,4227,Standard grid,4-Sep-98,19980150,1998,191,"5,640",504,60,6.67,85,66,83,8,260,1998,251,"6,144",58.833,-151.133,58 50.06,151 07.35,1
1998,5203,Standard grid,14-Jul-98,19980608,1998,110,"2,084",253,31,6.96,62,61,99,7,340,1998,141,"2,337",54.333,-163.567,54 20.02,163 34.12,1
1998,4123,Standard grid,28-Jul-98,19981728,1998,11,365,168,21,6.82,43,41,97,7,240,1998,32,533,59.833,-146.883,59 49.86,146 52.99,1
1998,5271,Standard grid,19-Aug-98,19981053,1998,150,"3,577",460,59,6.96,64,42,100,7,300,1998,209,"4,037",56.5,-156.85,56 30.05,156 50.86,1
1998,5136,Standard grid,3-Aug-98,19980522,1998,107,"2,312",379,47,7.03,69,61,100,7,300,1998,154,"2,691",56,-157.783,55 59.70,157 47.00,1
1998,5020,Standard grid,5-Jul-98,19980417,1998,68,"2,004",557,70,6.96,29,27,99,7,290,1998,138,"2,561",56.5,-155.35,56 29.75,155 20.98,1
1998,5275,Standard grid,21-Aug-98,19981055,1998,96,"2,643",356,45,7.03,61,53,100,7,300,1998,141,"3,000",56.667,-156.85,56 40.02,156 50.68,1
1998,4271,Standard grid,9-Aug-98,19980480,1998,44,"1,017",138,16,6.89,70,53,99,7,260,1998,60,"1,155",58.167,-150.8,58 09.79,150 48.09,1
1998,5200,Standard grid,23-Jul-98,19980626,1998,334,"10,563",455,53,7.03,43,37,100,7,330,1998,387,"11,018",54.333,-161.85,54 20.00,161 51.05,1
1998,4258,Standard grid,6-Aug-98,19980477,1998,37,"1,046",101,12,6.82,59,35,98,7,270,1998,49,"1,147",57.833,-152.033,57 49.97,152 02.08,1
1998,2053,Standard grid,23-Jul-98,19981524,1998,4,58,347,42,6.67,58,53,83,8,91,1998,46,405,51.167,-128.733,51 10.12,128 44.50,1
1998,4203,Standard grid,22-Aug-98,19980139,1998,240,"4,904",572,65,6.91,85,76,86,8,250,1998,305,"5,476",58.333,-149.533,58 19.70,149 32.40,1
1998,4181,Standard grid,5-Jul-98,19980640,1998,53,"1,361",593,80,6.34,60,56,80,8,250,1998,133,"1,954",59.5,-149.533,59 30.06,149 32.42,1
1998,3082,Standard grid,6-Jun-98,19980693,1998,86,"2,285",470,58,6.59,76,36,83,8,161,1998,144,"2,755",56.5,-134.333,56 30.00,134 19.98,1
1998,4170,Standard grid,25-Jul-98,19980679,1998,115,"3,834",433,55,6.42,51,48,81,8,240,1998,170,"4,267",59.333,-148.55,59 19.96,148 32.99,1
1998,5101,Standard grid,24-Jul-98,19980502,1998,192,"4,095",916,111,7.03,76,70,100,7,310,1998,303,"5,010",55,-158.117,55 00.23,158 07.00,1
1998,5193,Standard grid,16-Jul-98,19980614,1998,90,"1,530",528,76,6.89,55,46,99,7,340,1998,166,"2,058",54.167,-163.833,54 10.00,163 49.97,1
1998,5196,Standard grid,26-Jul-98,19980634,1998,138,"2,890",636,80,7.03,63,56,100,7,330,1998,218,"3,526",54.333,-160.717,54 19.97,160 43.02,1
1998,5205,Standard grid,16-Jul-98,19980612,1998,62,"1,064",286,39,6.96,54,51,100,7,340,1998,101,"1,350",54.333,-164.15,54 19.62,164 08.81,1
1998,5206,Standard grid,10-Jul-98,19980600,1998,152,"2,854",280,31,7.03,81,81,100,7,320,1998,183,"3,135",54.5,-160.433,54 30.04,160 25.94,1
1998,5162,Standard grid,12-Jun-98,19980562,1998,188,"5,147","1,225",155,7.03,47,44,100,7,320,1998,343,"6,373",55,-158.983,54 60.00,158 59.00,1
1998,5003,Standard grid,30-Jun-98,19980404,1998,126,"2,915",416,48,6.89,60,60,98,7,290,1998,174,"3,331",56,-154.217,56 00.02,154 12.80,1
1998,4218,Standard grid,27-Aug-98,19980144,1998,177,"3,806",691,79,6.67,71,66,84,8,260,1998,256,"4,497",58.667,-150.167,58 40.20,150 09.96,1
1998,4328,Standard grid,3-Sep-98,19981150,1998,143,"2,913",473,53,6.89,28,23,98,7,270,1998,196,"3,386",57.5,-152.017,57 29.93,152 00.95,1
1998,4341,Standard grid,20-Jul-98,19981095,1998,127,"2,628",480,62,6.89,103,19,98,7,271,1998,189,"3,108",58.167,-153.317,58 10.04,153 18.98,1
1998,5137,Standard grid,30-Jul-98,19980511,1998,159,"3,942","1,141",147,6.96,50,45,99,7,310,1998,306,"5,083",56,-158.083,56 00.09,158 04.99,1
1998,3110,Standard grid,29-Jul-98,19980293,1998,58,"1,734",184,25,6.67,59,42,83,8,181,1998,83,"1,919",57.833,-136.567,57 50.00,136 33.91,1
1998,4113,Standard grid,25-Jul-98,19981724,1998,105,"2,555","1,293",160,6.75,50,42,96,7,230,1998,265,"3,848",59.667,-145.9,59 39.92,145 54.11,1
1998,4263,Standard grid,24-Jul-98,19980450,1998,113,"2,728",157,17,7.03,71,67,100,7,260,1998,130,"2,885",58,-150.783,57 59.93,150 46.97,1
1998,5028,Standard grid,14-Jul-98,19980433,1998,68,"1,541",220,26,6.82,43,38,98,7,290,1998,94,"1,762",56.833,-155,56 50.05,154 59.75,1
1998,5254,Standard grid,14-Aug-98,19981042,1998,76,"1,955",201,23,7.03,63,60,100,7,300,1998,99,"2,156",56,-157.183,56 00.04,157 10.96,1
1998,4129,Standard grid,4-Aug-98,19981747,1998,79,"1,033","1,163",149,6.68,38,33,95,7,230,1998,228,"2,196",60,-146.533,59 59.97,146 31.99,1
1998,6055,Standard grid,7-Aug-98,19980901,1998,137,"2,773","1,301",166,6.96,45,31,99,7,360,1998,303,"4,073",53.833,-166.05,53 50.00,166 02.86,1
1998,5150,Standard grid,29-Jun-98,19980577,1998,253,"9,588",838,101,6.96,36,33,100,7,320,1998,354,"10,426",54.667,-159.567,54 40.00,159 33.97,1
1998,5006,Standard grid,2-Jul-98,19980410,1998,11,337,324,46,6.82,36,29,98,7,290,1998,57,661,56,-155.1,56 00.04,155 06.24,1
1998,4285,Standard grid,13-Aug-98,19980491,1998,49,"1,158",263,30,6.82,72,48,98,7,260,1998,79,"1,421",58.833,-152.1,58 49.93,152 05.85,1
1998,4214,Standard grid,21-Aug-98,19980134,1998,107,"2,214",574,67,6.75,64,48,84,8,260,1998,174,"2,788",58.5,-150.8,58 29.87,150 47.98,1
1998,5230,Standard grid,13-Jul-98,19980603,1998,158,"3,350",614,78,7.03,49,32,100,7,340,1998,236,"3,964",54.833,-163.05,54 49.95,163 02.84,1
1998,4032,Standard grid,6-Jul-98,19980248,1998,29,508,97,11,6.75,91,69,84,8,190,1998,40,605,58.667,-139.067,58 39.99,139 03.84,1
1998,4211,Standard grid,26-Aug-98,19980142,1998,83,"1,600",290,33,6.59,75,74,82,8,260,1998,116,"1,889",58.5,-149.85,58 29.79,149 50.83,1
1998,4237,Standard grid,9-Sep-98,19980158,1998,136,"2,465",749,82,6.67,77,51,83,8,260,1998,218,"3,214",59.167,-150.833,59 10.12,150 50.12,1
1998,4259,Standard grid,27-Jul-98,19980458,1998,92,"2,143",126,14,7.03,88,73,100,7,260,1998,106,"2,268",58,-149.533,58 00.00,149 31.86,1
1998,4278,Standard grid,11-Aug-98,19980485,1998,104,"2,956",44,5,6.89,36,25,99,7,270,1998,109,"3,000",58.333,-151.75,58 19.72,151 44.97,1
1998,4121,Standard grid,31-Jul-98,19981736,1998,32,792,44,5,6.75,36,32,96,7,230,1998,37,837,59.833,-146.217,59 50.08,146 12.98,1
1998,6063,Standard grid,8-Aug-98,19980905,1998,242,"6,111",718,86,6.68,58,46,95,7,350,1998,328,"6,829",54,-165.767,53 59.94,165 46.00,1
1998,6047,Standard grid,11-Aug-98,19980915,1998,244,"6,822",699,91,6.96,52,47,99,7,350,1998,335,"7,521",53.833,-163.8,53 49.97,163 47.87,1
1998,3119,Extra station,17-Jul-98,19980266,1998,37,985,236,32,6.59,67,52,82,8,182,1998,69,"1,221",58.25,-135.667,58 15.00,135 40.09,1
1998,5037,Standard grid,16-Jul-98,19980441,1998,56,"1,467",139,16,6.96,35,33,99,7,290,1998,72,"1,605",57.167,-154.667,57 10.09,154 40.05,1
1998,6032,Standard grid,18-Aug-98,19980933,1998,148,"3,204",650,80,6.89,54,50,98,7,360,1998,228,"3,854",53.333,-166.917,53 19.91,166 55.06,1
1998,4184,Standard grid,14-Jul-98,19980659,1998,88,"3,837",108,12,5.06,39,37,80,6,240,1998,100,"3,945",59.667,-147.883,59 39.96,147 53.08,1
1998,2149,Standard grid,12-Jun-98,19981270,1998,40,"1,721",146,17,6.34,87,74,81,8,130,1998,57,"1,866",53.667,-133.117,53 39.99,133 08.75,1
1998,6003,Standard grid,29-Aug-98,19980951,1998,100,"3,105",146,16,6.89,124,73,98,7,390,1998,116,"3,251",52.5,-170.783,52 29.98,170 47.11,1
1998,4297,Standard grid,11-Aug-98,19981126,1998,74,"1,807",44,5,6.96,78,77,99,7,280,1998,79,"1,851",56.667,-152.567,56 40.05,152 33.67,1
1998,4018,Standard grid,7-Jul-98,19980252,1998,53,"1,951",606,83,5.55,68,47,85,7,190,1998,136,"2,557",58.333,-138.767,58 20.01,138 42.05,1
1998,5232,Standard grid,6-Jul-98,19980590,1998,170,"5,335","1,007",126,7.03,61,38,100,7,330,1998,296,"6,342",55,-161.317,54 59.99,161 18.92,1
1998,5013,Standard grid,3-Jul-98,19980412,1998,29,662,263,30,7.03,22,20,100,7,290,1998,59,925,56.167,-155.383,56 10.00,155 23.31,1
1998,4287,Standard grid,2-Aug-98,19981116,1998,161,"3,562",687,83,7.03,104,26,100,7,280,1998,244,"4,249",56.333,-153.133,56 20.00,153 08.31,1
1998,4279,Standard grid,10-Aug-98,19980483,1998,28,394,55,6,6.89,56,44,98,7,260,1998,34,449,58.5,-151.117,58 29.91,151 06.69,1
1998,2084,Standard grid,17-Jul-98,19981513,1998,59,880,331,37,6.67,82,65,83,8,102,1998,96,"1,212",52,-128.967,51 59.88,128 57.90,1
1998,4122,Standard grid,30-Jul-98,19981734,1998,112,"3,249","1,147",141,6.68,39,38,95,7,230,1998,253,"4,396",59.833,-146.55,59 50.04,146 32.98,1
1998,4301,Standard grid,9-Aug-98,19981122,1998,172,"4,513",477,53,7.03,64,28,100,7,280,1998,225,"4,990",56.667,-153.767,56 40.00,153 45.96,1
1998,3113,Extra station,16-Jul-98,19980263,1998,115,"2,512",390,47,6.75,83,36,84,8,181,1998,162,"2,902",58,-136.667,58 00.01,136 39.86,1
1998,5144,Standard grid,30-Jun-98,19980579,1998,53,"1,057",477,62,6.96,67,64,100,7,320,1998,115,"1,534",54.5,-159.85,54 30.00,159 50.40,1
1998,3083,Standard grid,1-Aug-98,19980306,1998,68,"2,427",477,68,6.83,73,56,85,8,160,1998,136,"2,903",56.5,-135.25,56 29.96,135 15.13,1
1998,5227,Standard grid,7-Jul-98,19980591,1998,170,"4,796",504,61,7.03,70,38,100,7,330,1998,231,"5,300",54.833,-161.3,54 49.97,161 18.29,1
1998,5186,Standard grid,17-Jul-98,19980617,1998,110,"2,033",525,69,7.03,49,45,100,7,340,1998,179,"2,558",54,-163.25,54 00.05,163 15.12,1
1998,5127,Standard grid,20-Jul-98,19980493,1998,184,"3,955",443,49,6.75,71,69,96,7,310,1998,233,"4,398",55.667,-158.1,55 40.34,158 06.10,1
1998,4161,Standard grid,26-Jul-98,19980683,1998,178,"7,326",268,34,6.42,69,65,80,8,240,1998,212,"7,594",59.167,-148.233,59 09.46,148 14.02,1
1998,4005,Standard grid,28-Jul-98,19980290,1998,40,"1,506",216,27,6.67,102,98,83,8,185,1998,67,"1,721",58,-137.833,58 00.00,137 50.09,1
1998,5191,Standard grid,22-Jul-98,19980622,1998,245,"8,930",391,47,6.96,47,46,99,7,340,1998,292,"9,321",54.167,-162.133,54 10.00,162 07.97,1
1998,6052,Standard grid,9-Aug-98,19980907,1998,103,"1,644",782,95,6.89,69,57,98,7,350,1998,198,"2,425",53.833,-165.2,53 49.96,165 12.05,1
1998,3074,Standard grid,7-Jun-98,19980695,1998,94,"2,808",671,79,6.67,106,100,83,8,160,1998,173,"3,479",56.167,-134.933,56 10.00,134 55.98,1
1998,5182,Standard grid,3-Jun-98,19980548,1998,117,"3,164",429,52,7.03,62,50,100,7,310,1998,169,"3,593",55.667,-159.283,55 40.00,159 17.06,1
1998,5121,Standard grid,22-Jul-98,19980497,1998,36,716,92,11,6.96,72,70,99,7,310,1998,47,808,55.5,-158.1,55 30.18,158 06.06,1
1998,5213,Standard grid,21-Jul-98,19980618,1998,199,"3,981",305,35,6.96,81,79,99,7,340,1998,234,"4,286",54.5,-162.433,54 30.00,162 26.00,1
1998,5126,Standard grid,26-Jul-98,19980508,1998,135,"2,572",561,68,7.03,75,74,100,7,310,1998,203,"3,133",55.667,-157.8,55 39.99,157 47.94,1
1998,5212,Standard grid,21-Jul-98,19980619,1998,226,"3,813",508,57,7.03,77,75,100,7,330,1998,283,"4,321",54.5,-162.15,54 29.92,162 09.00,1
1998,2096,Standard grid,25-Jul-98,19981333,1998,18,488,10,1,6.42,78,75,80,8,102,1998,19,498,52,-130.05,51 59.83,130 03.18,1
1998,5174,Standard grid,1-Jun-98,19980544,1998,76,"1,880","1,099",149,6.89,57,37,99,7,320,1998,225,"2,979",55.333,-159.867,55 20.04,159 52.01,1
1998,5159,Standard grid,3-Jul-98,19980586,1998,94,"1,854",423,54,7.03,49,43,100,7,320,1998,148,"2,277",54.833,-160.433,54 50.08,160 26.20,1
1998,4202,Standard grid,14-Aug-98,19980121,1998,200,"4,495",362,41,6.67,87,83,83,8,250,1998,241,"4,858",58.333,-149.217,58 20.09,149 13.13,1
1998,5002,Standard grid,29-Jun-98,19980402,1998,114,"2,307",269,31,6.82,78,48,98,7,290,1998,145,"2,576",56,-153.9,56 00.06,153 53.98,1
1998,5173,Standard grid,2-Jun-98,19980545,1998,107,"2,223",426,50,6.82,78,75,98,7,320,1998,157,"2,649",55.333,-159.567,55 19.98,159 33.99,1
1998,5027,Standard grid,17-Jul-98,19980443,1998,60,"1,245",167,19,6.96,43,21,99,7,290,1998,79,"1,413",56.833,-154.7,56 50.05,154 42.01,1
1998,5267,Standard grid,17-Aug-98,19981045,1998,101,"3,012",503,70,6.96,55,24,99,7,300,1998,171,"3,515",56.333,-157.767,56 20.05,157 45.16,1
1998,4058,Standard grid,16-Jun-98,19980211,1998,32,957,791,115,6.59,65,61,82,8,200,1998,147,"1,748",59.167,-140,59 10.00,140 01.12,1
1998,2154,Standard grid,10-Jun-98,19981266,1998,10,162,185,25,6.59,55,40,82,8,132,1998,35,348,54.167,-132.283,54 09.50,132 18.77,1
1998,5223,Standard grid,24-Jul-98,19980628,1998,183,"5,582",393,49,6.96,56,30,99,7,330,1998,232,"5,975",54.667,-161.883,54 40.00,161 52.89,1
1998,5231,Standard grid,6-Jul-98,19980588,1998,131,"3,047",380,49,7.03,60,54,100,7,330,1998,180,"3,427",55,-161.017,54 60.00,161 00.91,1
1998,5208,Standard grid,25-Jul-98,19980632,1998,100,"1,844",148,17,7.03,71,70,100,7,330,1998,117,"1,992",54.5,-161,54 29.93,160 59.89,1
1998,6061,Standard grid,9-Aug-98,19980908,1998,263,"7,735",652,76,6.96,50,35,99,7,350,1998,339,"8,387",54,-165.2,53 59.92,165 12.00,1
1998,4283,Standard grid,12-Aug-98,19980489,1998,56,"1,459",58,6,6.75,80,66,97,7,260,1998,62,"1,517",58.667,-151.767,58 39.92,151 45.98,1
1998,4323,Standard grid,19-Aug-98,19981132,1998,42,826,101,12,7.03,40,38,100,7,270,1998,54,927,57.333,-152,57 19.97,152 00.05,1
1998,6024,Standard grid,20-Aug-98,19980936,1998,70,"1,968",815,105,6.75,51,46,96,7,370,1998,175,"2,783",53.167,-167.483,53 10.00,167 29.05,1
1998,3066,Standard grid,5-Jun-98,19980688,1998,83,"2,437",395,47,6.59,52,31,83,8,152,1998,130,"2,832",56,-134.033,55 59.99,134 02.00,1
1998,3106,Standard grid,29-Jul-98,19980295,1998,48,"1,501",451,62,6.75,63,42,84,8,170,1998,110,"1,951",57.5,-136.233,57 30.00,136 14.45,1
1998,4115,Standard grid,30-Jul-98,19981733,1998,135,"4,734",780,89,6.75,49,47,96,7,230,1998,224,"5,514",59.667,-146.567,59 40.06,146 33.91,1
1998,5158,Standard grid,1-Jul-98,19980584,1998,193,"6,118",712,92,6.96,40,36,99,7,320,1998,285,"6,830",54.833,-160.15,54 49.99,160 09.11,1
1998,5169,Standard grid,9-Jun-98,19980553,1998,156,"4,091","1,060",133,6.96,45,36,99,7,320,1998,289,"5,150",55.167,-159.283,55 09.89,159 17.00,1
1998,3029,Standard grid,25-Jun-98,19981168,1998,94,"2,533",324,44,7.03,59,41,100,7,141,1998,138,"2,856",55,-133.433,54 59.97,133 25.84,1
1998,5146,Standard grid,14-Jun-98,19980569,1998,362,"8,144",324,37,6.83,123,106,100,7,310,1998,399,"8,469",54.667,-158.417,54 40.00,158 24.87,1
1998,2155,Standard grid,10-Jun-98,19981265,1998,24,644,508,65,6.5,51,33,81,8,132,1998,89,"1,152",54.167,-132.567,54 09.80,132 33.52,1
1998,4240,Standard grid,29-Jul-98,19980465,1998,76,"1,781",96,10,6.75,101,74,97,7,270,1998,86,"1,877",57.333,-150.767,57 20.04,150 46.34,1
1998,4128,Standard grid,31-Jul-98,19981735,1998,50,"1,456",100,13,6.75,35,33,96,7,230,1998,63,"1,556",60,-146.2,60 00.09,146 12.06,1
1998,4055,Standard grid,7-Jun-98,19980183,1998,41,"1,490",265,34,6.59,100,95,82,8,200,1998,75,"1,754",59,-140.65,59 00.00,140 39.13,1
1998,4370,Standard grid,2-Jul-98,19981072,1998,81,"1,644",367,49,6.89,46,36,99,7,261,1998,130,"2,011",59.5,-151.833,59 29.97,151 49.86,1
1998,2095,Standard grid,1-Aug-98,19981533,1998,45,696,593,70,6.67,64,64,83,8,102,1998,115,"1,290",52,-129.783,52 00.00,129 47.23,1
1998,3046,Standard grid,4-Jul-98,19980769,1998,113,"3,657",174,19,6.67,95,93,83,8,150,1998,132,"3,831",55.167,-134.017,55 09.95,134 01.00,1
1998,6049,Standard grid,12-Aug-98,19980917,1998,106,"2,010",284,36,6.96,49,47,99,7,350,1998,142,"2,294",53.833,-164.367,53 49.95,164 22.00,1
1998,5202,Standard grid,14-Jul-98,19980607,1998,315,"10,786",514,67,6.96,32,28,99,7,340,1998,382,"11,301",54.333,-163.283,54 20.02,163 17.16,1
1998,4242,Standard grid,29-Jul-98,19980463,1998,58,"1,095",51,5,7.03,95,70,101,7,270,1998,63,"1,145",57.5,-150.467,57 30.01,150 28.35,1
1998,5278,Standard grid,23-Aug-98,19981060,1998,89,"2,461",238,29,6.96,70,38,99,7,290,1998,118,"2,699",56.833,-156.533,56 50.07,156 32.05,1
1998,5016,Standard grid,25-Jun-98,19980395,1998,48,"1,197",251,32,6.53,52,50,100,7,290,1998,80,"1,448",56.333,-154.167,56 20.04,154 10.04,1
1998,2141,Standard grid,22-Jun-98,19981288,1998,102,"1,535","1,072",124,6.5,48,27,81,8,121,1998,226,"2,607",53.333,-130.583,53 19.89,130 34.73,1
1998,5097,Standard grid,25-Jul-98,19980503,1998,130,"2,572",220,23,6.96,115,79,99,7,310,1998,153,"2,792",54.833,-157.833,54 50.05,157 49.98,1
1998,5224,Standard grid,13-Jul-98,19980605,1998,155,"3,044",979,125,6.96,49,43,99,7,340,1998,280,"4,023",54.667,-162.733,54 40.00,162 44.06,1
1998,6048,Standard grid,11-Aug-98,19980916,1998,269,"6,754",648,79,6.96,44,43,99,7,350,1998,348,"7,401",53.833,-164.083,53 49.97,164 05.01,1
1998,5033,Standard grid,16-Jul-98,19980440,1998,74,"1,570",307,36,6.89,68,53,98,7,290,1998,110,"1,877",57,-154.983,57 00.09,154 58.91,1
1998,4313,Standard grid,20-Aug-98,19981136,1998,127,"3,480",219,25,7.1,72,52,101,7,280,1998,152,"3,699",57,-152.9,57 00.01,152 54.19,1
1998,5245,Standard grid,6-Aug-98,19981020,1998,34,685,340,41,6.96,32,21,99,7,300,1998,75,"1,025",55.833,-155.417,55 50.74,155 25.00,1
1998,3043,Standard grid,4-Jul-98,19980768,1998,96,"2,507",744,88,6.67,84,79,83,8,140,1998,184,"3,251",55,-134.017,55 00.09,134 01.00,1
1998,4061,Standard grid,8-Jun-98,19980186,1998,68,"2,842",292,37,6.75,101,95,84,8,200,1998,105,"3,134",59.167,-140.983,59 10.01,140 59.07,1
1998,2054,Standard grid,23-Jul-98,19981525,1998,50,858,294,33,6.67,74,70,83,8,91,1998,83,"1,152",51.167,-129,51 09.94,129 00.12,1
1998,5235,Standard grid,9-Aug-98,19981028,1998,126,"2,510",302,34,6.82,94,93,98,7,300,1998,160,"2,811",55.333,-156.35,55 19.80,156 21.20,1
1998,4308,Standard grid,9-Aug-98,19981120,1998,150,"3,737",371,43,7.03,60,42,100,7,280,1998,193,"4,107",56.833,-153.483,56 49.80,153 29.03,1
1998,5233,Standard grid,6-Jul-98,19980589,1998,122,"3,030",677,82,6.96,78,24,100,7,320,1998,204,"3,707",55.167,-161.033,55 10.00,161 01.88,1
1998,4276,Standard grid,10-Aug-98,19980482,1998,19,264,94,10,6.96,71,66,100,7,260,1998,29,359,58.333,-151.117,58 20.04,151 07.04,1
1998,5026,Standard grid,17-Jul-98,19980444,1998,73,"2,551",154,18,6.96,36,32,99,7,290,1998,91,"2,705",56.833,-154.4,56 49.98,154 24.27,1
1998,4019,Standard grid,7-Jul-98,19980251,1998,43,"1,771",267,34,6.59,63,58,83,8,190,1998,77,"2,037",58.333,-139.083,58 20.02,139 05.17,1
1998,3072,Standard grid,6-Jun-98,19980690,1998,126,"3,556",267,32,6.5,85,67,82,8,151,1998,158,"3,823",56.167,-134.333,56 10.03,134 19.97,1
1998,4051,Standard grid,17-Jun-98,19980213,1998,58,"2,221",263,33,6.75,103,99,84,8,200,1998,91,"2,484",58.833,-140.333,58 50.00,140 20.02,1
1998,5189,Standard grid,23-Jul-98,19980624,1998,85,"1,536",181,21,7.1,97,72,101,7,330,1998,106,"1,717",54.167,-161.567,54 09.87,161 34.00,1
1998,3013,Standard grid,4-Jul-98,19981183,1998,48,"1,684",374,46,7.03,70,58,100,7,142,1998,94,"2,058",54.667,-132.283,54 40.00,132 16.86,1
1998,4017,Standard grid,7-Jul-98,19980255,1998,55,972,421,51,6.75,71,69,84,8,190,1998,106,"1,394",58.333,-138.433,58 20.04,138 26.05,1
1998,7001,Standard grid,29-Jun-98,19980046,1998,4,53,59,7,6.75,216,198,84,8,"543,165",1998,11,113,54.5,-165.733,54 29.95,165 44.04,1
1998,6057,Standard grid,11-Aug-98,19980914,1998,49,"1,252",363,46,6.96,42,42,99,7,350,1998,95,"1,614",54,-164.1,54 00.01,164 06.06,1
1998,2080,Standard grid,2-Aug-98,19981538,1998,46,642,353,41,6.67,50,40,83,8,102,1998,87,995,51.833,-128.967,51 49.97,128 58.97,1
1998,5007,Standard grid,29-Jun-98,19980400,1998,138,"3,342",112,12,6.89,107,68,98,7,290,1998,150,"3,454",56.167,-153.6,56 10.26,153 36.03,1
1998,3090,Extra station,23-Jul-98,19980282,1998,10,191,50,6,6.67,73,69,83,8,162,1998,16,241,56.95,-132.967,56 56.95,132 58.06,1
1998,6058,Standard grid,12-Aug-98,19980918,1998,60,"1,205",320,40,6.96,58,56,99,7,350,1998,100,"1,525",54,-164.383,53 59.88,164 23.02,1
1998,4026,Standard grid,6-Jul-98,19980249,1998,57,"1,064",787,102,6.67,58,54,83,8,190,1998,159,"1,851",58.5,-139.067,58 30.01,139 04.13,1
1998,5199,Standard grid,23-Jul-98,19980625,1998,94,"2,243",159,18,6.89,82,76,98,7,330,1998,112,"2,401",54.333,-161.567,54 19.79,161 34.00,1
1998,5032,Standard grid,17-Jul-98,19980442,1998,66,"2,187",121,15,6.89,24,21,98,7,290,1998,81,"2,309",57,-154.683,56 59.94,154 41.59,1
1998,6016,Standard grid,21-Aug-98,19980938,1998,66,"1,233",392,50,6.82,57,53,97,7,370,1998,116,"1,625",53,-167.767,52 59.98,167 46.00,1
1998,6084,Standard grid,22-Jun-98,19981695,1998,42,624,"1,305",175,6.89,83,63,98,7,420,1998,217,"1,929",51.833,-175.8,51 49.89,175 48.05,1
1998,3108,Standard grid,29-Jul-98,19980294,1998,86,"1,600",649,77,6.75,97,82,84,8,170,1998,163,"2,248",57.667,-136.55,57 39.96,136 33.15,1
1998,5229,Standard grid,13-Jul-98,19980604,1998,90,"2,526",427,56,7.03,35,23,100,7,340,1998,146,"2,953",54.833,-162.75,54 50.00,162 45.12,1
1998,5228,Standard grid,7-Jul-98,19980592,1998,156,"6,592",423,54,6.96,48,27,99,7,330,1998,210,"7,015",54.833,-161.6,54 50.02,161 36.03,1
1998,6050,Standard grid,12-Aug-98,19980920,1998,78,"1,338",647,88,6.82,56,54,97,7,350,1998,166,"1,985",53.833,-164.65,53 50.09,164 38.95,1
1998,6062,Standard grid,8-Aug-98,19980906,1998,122,"3,366",476,59,6.75,41,39,96,7,350,1998,181,"3,842",54,-165.483,54 00.01,165 28.93,1
1998,6053,Standard grid,8-Aug-98,19980903,1998,58,892,388,50,6.96,55,48,99,7,350,1998,108,"1,280",53.833,-165.483,53 50.01,165 28.75,1
